filepath,pdf_base,voluntario,seq,bytes
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,3,109083
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,4,109636
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,4,109636
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,4,109636
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,5,143971
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,5,143971
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,5,143971
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,6,194788
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,6,194788
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,6,194788
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,7,221545
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,7,221545
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,7,221545
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,8,193152
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,8,193152
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,8,193152
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,9,228749
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,9,228749
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,9,228749
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,10,164531
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,10,164531
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,10,164531
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_11.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,11,153247
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_11.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,11,153247
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_11.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,11,153247
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_12.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,12,134531
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_12.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,12,134531
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario7_12.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,7,12,134531
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,1,123414
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,1,123414
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,1,123414
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,2,125432
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,2,125432
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,2,125432
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,3,227860
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,3,227860
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,3,227860
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,4,68093
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,4,68093
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,4,68093
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,5,123783
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,5,123783
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,5,123783
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,6,167796
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,6,167796
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,6,167796
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,7,192197
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,7,192197
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,7,192197
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,8,259035
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,8,259035
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,8,259035
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,9,202197
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,9,202197
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,9,202197
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario8_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,8,10,197264
